日期,胡润
2017-10-14,129
2017-10-21,121
2017-10-28,126
2017-11-04,94
2017-11-11,86
2017-11-18,77
2017-11-25,42
2017-12-02,83
2017-12-09,85
2017-12-16,93
2017-12-23,66
2017-12-30,53
2018-01-06,84
2018-01-13,93
2018-01-20,85
2018-01-27,58
2018-02-03,58
2018-02-10,41
2018-02-17,50
2018-02-24,42
2018-03-03,120
2018-03-10,104
2018-03-17,93
2018-03-24,58
2018-03-31,42
2018-04-07,83
2018-04-14,108
2018-04-21,74
2018-04-28,93
2018-05-05,66
2018-05-12,41
2018-05-19,42
2018-05-26,41
2018-06-02,25
2018-06-09,66
2018-06-16,41
2018-06-23,16
2018-06-30,33
2018-07-07,58
2018-07-14,24
2018-07-21,67
2018-07-28,51
2018-08-04,75
2018-08-11,49
2018-08-18,49
2018-08-25,33
2018-09-01,67
2018-09-08,50
2018-09-15,66
2018-09-22,25
2018-09-29,67
2018-10-06,49
2018-10-13,101
2018-10-20,75
2018-10-27,100
2018-11-03,94
2018-11-10,85
2018-11-17,82
2018-11-24,87
2018-12-01,66
2018-12-08,93
2018-12-15,84
2018-12-22,84
2018-12-29,49
2019-01-05,51
2019-01-12,58
2019-01-19,90
2019-01-26,58
2019-02-02,25
2019-02-09,33
2019-02-16,49
2019-02-23,42
2019-03-02,91
2019-03-09,76
2019-03-16,78
2019-03-23,84
2019-03-30,102
2019-04-06,50
2019-04-13,41
2019-04-20,59
2019-04-27,83
2019-05-04,41
2019-05-11,59
2019-05-18,76
2019-05-25,86
2019-06-01,41
2019-06-08,58
2019-06-15,41
2019-06-22,58
2019-06-29,42
2019-07-06,49
2019-07-13,25
2019-07-20,17
2019-07-27,33
2019-08-03,33
2019-08-10,33
2019-08-17,25
2019-08-24,58
2019-08-31,25
2019-09-07,25
2019-09-14,58
2019-09-21,41
2019-09-28,59
2019-10-05,25
2019-10-12,88
2019-10-19,77
2019-10-26,71
2019-11-02,69
2019-11-09,58
2019-11-16,50
2019-11-23,87
2019-11-30,91
2019-12-07,50
2019-12-14,42
2019-12-21,59
2019-12-28,49
2020-01-04,50
2020-01-11,42
2020-01-18,75
2020-01-25,33
2020-02-01,50
2020-02-08,33
2020-02-15,8
2020-02-22,67
2020-02-29,109
2020-03-07,84
2020-03-14,49
2020-03-21,94
2020-03-28,51
2020-04-04,60
2020-04-11,107
2020-04-18,66
2020-04-25,49
2020-05-02,25
2020-05-09,33
2020-05-16,75
2020-05-23,33
2020-05-30,17
2020-06-06,25
2020-06-13,41
2020-06-20,33
2020-06-27,51
2020-07-04,74
2020-07-11,41
2020-07-18,25
2020-07-25,41
2020-08-01,42
2020-08-08,83
2020-08-15,75
2020-08-22,8
2020-08-29,74
2020-09-05,34
2020-09-12,47
2020-09-19,41
2020-09-26,33
2020-10-03,57
2020-10-10,33
2020-10-17,50
2020-10-24,98
2020-10-31,75
2020-11-07,76
2020-11-14,41
2020-11-21,57
2020-11-28,75
2020-12-05,119
2020-12-12,96
2020-12-19,42
2020-12-26,76
2021-01-02,58
2021-01-09,50
2021-01-16,92
2021-01-23,50
2021-01-30,75
2021-02-06,58
2021-02-13,81
2021-02-20,49
2021-02-27,42
2021-03-06,95
2021-03-13,50
2021-03-20,41
2021-03-27,116
2021-04-03,117
2021-04-10,98
2021-04-17,70
2021-04-24,113
2021-05-01,58
2021-05-08,67
2021-05-15,41
2021-05-22,58
2021-05-29,66
2021-06-05,43
2021-06-12,67
2021-06-19,33
2021-06-26,66
2021-07-03,42
2021-07-10,25
2021-07-17,17
2021-07-24,49
2021-07-31,57
2021-08-07,25
2021-08-14,33
2021-08-21,66
2021-08-28,65
2021-09-04,25
2021-09-11,57
2021-09-18,83
2021-09-25,41
2021-10-02,42
2021-10-09,50
2021-10-16,49
2021-10-23,50
2021-10-30,95
2021-11-06,58
2021-11-13,75
2021-11-20,83
2021-11-27,65
2021-12-04,49
2021-12-11,33
