日期,胡润
2017-10-14,468
2017-10-21,298
2017-10-28,222
2017-11-04,185
2017-11-11,167
2017-11-18,170
2017-11-25,152
2017-12-02,160
2017-12-09,161
2017-12-16,164
2017-12-23,170
2017-12-30,170
2018-01-06,159
2018-01-13,153
2018-01-20,149
2018-01-27,151
2018-02-03,141
2018-02-10,123
2018-02-17,141
2018-02-24,123
2018-03-03,277
2018-03-10,187
2018-03-17,168
2018-03-24,147
2018-03-31,139
2018-04-07,151
2018-04-14,152
2018-04-21,156
2018-04-28,145
2018-05-05,131
2018-05-12,142
2018-05-19,145
2018-05-26,144
2018-06-02,144
2018-06-09,141
2018-06-16,133
2018-06-23,128
2018-06-30,134
2018-07-07,139
2018-07-14,144
2018-07-21,155
2018-07-28,150
2018-08-04,150
2018-08-11,135
2018-08-18,136
2018-08-25,126
2018-09-01,146
2018-09-08,147
2018-09-15,135
2018-09-22,135
2018-09-29,138
2018-10-06,133
2018-10-13,252
2018-10-20,175
2018-10-27,262
2018-11-03,209
2018-11-10,172
2018-11-17,139
2018-11-24,162
2018-12-01,147
2018-12-08,143
2018-12-15,151
2018-12-22,168
2018-12-29,147
2019-01-05,154
2019-01-12,159
2019-01-19,151
2019-01-26,148
2019-02-02,135
2019-02-09,127
2019-02-16,151
2019-02-23,143
2019-03-02,220
2019-03-09,154
2019-03-16,154
2019-03-23,154
2019-03-30,139
2019-04-06,133
2019-04-13,136
2019-04-20,136
2019-04-27,132
2019-05-04,134
2019-05-11,136
2019-05-18,134
2019-05-25,134
2019-06-01,141
2019-06-08,141
2019-06-15,134
2019-06-22,130
2019-06-29,135
2019-07-06,125
2019-07-13,121
2019-07-20,112
2019-07-27,123
2019-08-03,121
2019-08-10,119
2019-08-17,113
2019-08-24,131
2019-08-31,138
2019-09-07,130
2019-09-14,113
2019-09-21,134
2019-09-28,135
2019-10-05,129
2019-10-12,270
2019-10-19,185
2019-10-26,175
2019-11-02,175
2019-11-09,166
2019-11-16,148
2019-11-23,190
2019-11-30,134
2019-12-07,141
2019-12-14,146
2019-12-21,131
2019-12-28,138
2020-01-04,131
2020-01-11,150
2020-01-18,137
2020-01-25,93
2020-02-01,137
2020-02-08,133
2020-02-15,134
2020-02-22,139
2020-02-29,210
2020-03-07,163
2020-03-14,158
2020-03-21,172
2020-03-28,138
2020-04-04,148
2020-04-11,197
2020-04-18,140
2020-04-25,133
2020-05-02,138
2020-05-09,132
2020-05-16,140
2020-05-23,117
2020-05-30,139
2020-06-06,130
2020-06-13,106
2020-06-20,133
2020-06-27,153
2020-07-04,133
2020-07-11,134
2020-07-18,131
2020-07-25,136
2020-08-01,134
2020-08-08,146
2020-08-15,134
2020-08-22,137
2020-08-29,138
2020-09-05,134
2020-09-12,158
2020-09-19,143
2020-09-26,127
2020-10-03,108
2020-10-10,130
2020-10-17,146
2020-10-24,250
2020-10-31,137
2020-11-07,153
2020-11-14,135
2020-11-21,123
2020-11-28,140
2020-12-05,123
2020-12-12,136
2020-12-19,135
2020-12-26,142
2021-01-02,128
2021-01-09,137
2021-01-16,163
2021-01-23,142
2021-01-30,131
2021-02-06,129
2021-02-13,138
2021-02-20,143
2021-02-27,136
2021-03-06,258
2021-03-13,133
2021-03-20,127
2021-03-27,227
2021-04-03,248
2021-04-10,192
2021-04-17,160
2021-04-24,147
2021-05-01,141
2021-05-08,142
2021-05-15,142
2021-05-22,144
2021-05-29,130
2021-06-05,134
2021-06-12,135
2021-06-19,124
2021-06-26,119
2021-07-03,126
2021-07-10,127
2021-07-17,124
2021-07-24,116
2021-07-31,128
2021-08-07,103
2021-08-14,137
2021-08-21,150
2021-08-28,132
2021-09-04,117
2021-09-11,136
2021-09-18,131
2021-09-25,133
2021-10-02,118
2021-10-09,128
2021-10-16,133
2021-10-23,140
2021-10-30,191
2021-11-06,137
2021-11-13,138
2021-11-20,126
2021-11-27,135
2021-12-04,136
2021-12-11,129
2021-12-18,105
2021-12-25,141
2022-01-01,130
2022-01-08,127
2022-01-15,135
2022-01-22,150
2022-01-29,131
2022-02-05,114
2022-02-12,136
2022-02-19,132
2022-02-26,126
2022-03-05,126
2022-03-12,127
2022-03-19,174
2022-03-26,131
2022-04-02,131
2022-04-09,142
2022-04-16,132
2022-04-23,135
2022-04-30,135
2022-05-07,113
2022-05-14,118
2022-05-21,125
2022-05-28,130
2022-06-04,120
2022-06-11,120
2022-06-18,135
2022-06-25,133
2022-07-02,112
2022-07-09,151
2022-07-16,140
2022-07-23,134
2022-07-30,132
2022-08-06,127
2022-08-13,119
2022-08-20,125
2022-08-27,117
2022-09-03,135
2022-09-10,162
2022-09-17,139
2022-09-24,138
2022-10-01,136
2022-10-08,111
2022-10-15,121
2022-10-22,125
2022-10-29,128
2022-11-05,131
2022-11-12,259
2022-11-19,182
2022-11-26,156
2022-12-03,155
2022-12-10,132
2022-12-17,302
2022-12-24,174
2022-12-31,141
2023-01-07,146
2023-01-14,160
2023-01-21,122
2023-01-28,118
2023-02-04,127
