日期,胡润
2017-10-14,541
2017-10-21,363
2017-10-28,258
2017-11-04,261
2017-11-11,225
2017-11-18,243
2017-11-25,224
2017-12-02,215
2017-12-09,205
2017-12-16,199
2017-12-23,214
2017-12-30,197
2018-01-06,200
2018-01-13,199
2018-01-20,212
2018-01-27,207
2018-02-03,183
2018-02-10,171
2018-02-17,139
2018-02-24,161
2018-03-03,363
2018-03-10,289
2018-03-17,209
2018-03-24,191
2018-03-31,188
2018-04-07,183
2018-04-14,206
2018-04-21,221
2018-04-28,206
2018-05-05,168
2018-05-12,182
2018-05-19,168
2018-05-26,188
2018-06-02,187
2018-06-09,169
2018-06-16,177
2018-06-23,168
2018-06-30,177
2018-07-07,168
2018-07-14,173
2018-07-21,190
2018-07-28,183
2018-08-04,187
2018-08-11,174
2018-08-18,164
2018-08-25,185
2018-09-01,200
2018-09-08,167
2018-09-15,170
2018-09-22,159
2018-09-29,181
2018-10-06,136
2018-10-13,419
2018-10-20,227
2018-10-27,351
2018-11-03,274
2018-11-10,208
2018-11-17,177
2018-11-24,229
2018-12-01,182
2018-12-08,209
2018-12-15,190
2018-12-22,205
2018-12-29,168
2019-01-05,173
2019-01-12,190
2019-01-19,180
2019-01-26,192
2019-02-02,156
2019-02-09,117
2019-02-16,153
2019-02-23,166
2019-03-02,286
2019-03-09,207
2019-03-16,195
2019-03-23,187
2019-03-30,196
2019-04-06,168
2019-04-13,164
2019-04-20,173
2019-04-27,178
2019-05-04,149
2019-05-11,191
2019-05-18,176
2019-05-25,195
2019-06-01,173
2019-06-08,164
2019-06-15,165
2019-06-22,165
2019-06-29,167
2019-07-06,162
2019-07-13,160
2019-07-20,153
2019-07-27,166
2019-08-03,157
2019-08-10,151
2019-08-17,153
2019-08-24,159
2019-08-31,157
2019-09-07,167
2019-09-14,166
2019-09-21,179
2019-09-28,183
2019-10-05,135
2019-10-12,437
2019-10-19,246
2019-10-26,291
2019-11-02,275
2019-11-09,215
2019-11-16,196
2019-11-23,304
2019-11-30,180
2019-12-07,175
2019-12-14,182
2019-12-21,163
2019-12-28,164
2020-01-04,144
2020-01-11,227
2020-01-18,198
2020-01-25,121
2020-02-01,128
2020-02-08,137
2020-02-15,147
2020-02-22,143
2020-02-29,239
2020-03-07,171
2020-03-14,182
2020-03-21,205
2020-03-28,165
2020-04-04,165
2020-04-11,289
2020-04-18,165
2020-04-25,168
2020-05-02,155
2020-05-09,156
2020-05-16,153
2020-05-23,163
2020-05-30,174
2020-06-06,157
2020-06-13,148
2020-06-20,160
2020-06-27,191
2020-07-04,159
2020-07-11,154
2020-07-18,149
2020-07-25,165
2020-08-01,152
2020-08-08,207
2020-08-15,167
2020-08-22,161
2020-08-29,157
2020-09-05,152
2020-09-12,210
2020-09-19,168
2020-09-26,163
2020-10-03,137
2020-10-10,142
2020-10-17,198
2020-10-24,395
2020-10-31,207
2020-11-07,269
2020-11-14,179
2020-11-21,169
2020-11-28,230
2020-12-05,182
2020-12-12,190
2020-12-19,194
2020-12-26,181
2021-01-02,176
2021-01-09,177
2021-01-16,234
2021-01-23,190
2021-01-30,178
2021-02-06,170
2021-02-13,207
2021-02-20,163
2021-02-27,173
2021-03-06,394
2021-03-13,185
2021-03-20,177
2021-03-27,411
2021-04-03,467
2021-04-10,307
2021-04-17,239
2021-04-24,205
2021-05-01,190
2021-05-08,173
2021-05-15,182
2021-05-22,184
2021-05-29,171
2021-06-05,164
2021-06-12,158
2021-06-19,161
2021-06-26,161
2021-07-03,150
2021-07-10,149
2021-07-17,149
2021-07-24,173
2021-07-31,142
2021-08-07,174
2021-08-14,153
2021-08-21,179
2021-08-28,164
2021-09-04,138
2021-09-11,162
2021-09-18,174
2021-09-25,148
2021-10-02,137
2021-10-09,140
2021-10-16,149
2021-10-23,146
2021-10-30,241
2021-11-06,173
2021-11-13,164
2021-11-20,189
2021-11-27,168
2021-12-04,172
2021-12-11,181
2021-12-18,169
2021-12-25,200
2022-01-01,171
2022-01-08,164
2022-01-15,183
2022-01-22,217
2022-01-29,159
2022-02-05,142
2022-02-12,179
2022-02-19,163
2022-02-26,153
2022-03-05,147
2022-03-12,155
2022-03-19,230
2022-03-26,178
2022-04-02,163
2022-04-09,171
2022-04-16,190
2022-04-23,165
2022-04-30,159
2022-05-07,150
2022-05-14,155
2022-05-21,152
2022-05-28,151
2022-06-04,142
2022-06-11,146
2022-06-18,158
2022-06-25,152
2022-07-02,153
2022-07-09,216
2022-07-16,154
2022-07-23,148
2022-07-30,148
2022-08-06,141
2022-08-13,147
2022-08-20,154
2022-08-27,149
2022-09-03,187
2022-09-10,202
2022-09-17,173
2022-09-24,149
2022-10-01,150
2022-10-08,137
2022-10-15,156
2022-10-22,160
2022-10-29,151
2022-11-05,170
2022-11-12,426
2022-11-19,239
2022-11-26,253
2022-12-03,186
2022-12-10,190
2022-12-17,264
2022-12-24,199
2022-12-31,161
2023-01-07,173
2023-01-14,183
2023-01-21,150
2023-01-28,143
2023-02-04,166
2023-02-11,165
2023-02-18,170
2023-02-25,227
2023-03-04,221
2023-03-11,241
2023-03-18,213
2023-03-25,239
2023-04-01,195
2023-04-08,174
2023-04-15,166
2023-04-22,201
2023-04-29,174
2023-05-06,138
2023-05-13,158
2023-05-20,156
2023-05-27,171
2023-06-03,155
2023-06-10,191
2023-06-17,164
2023-06-24,134
2023-07-01,150
2023-07-08,151
2023-07-15,150
2023-07-22,156
2023-07-29,147
2023-08-05,155
2023-08-12,154
2023-08-19,158
2023-08-26,144
2023-09-02,142
2023-09-09,150
2023-09-16,166
2023-09-23,148
2023-09-30,152
2023-10-07,149
2023-10-14,158
2023-10-21,139
2023-10-28,208
2023-11-04,167
2023-11-11,165
2023-11-18,304
2023-11-25,160
2023-12-02,155
2023-12-09,144
2023-12-16,145
2023-12-23,154
2023-12-30,155
2024-01-06,146
2024-01-13,180
2024-01-20,140
2024-01-27,141
2024-02-03,159
2024-02-10,124
2024-02-17,112
2024-02-24,152
2024-03-02,160
2024-03-09,157
2024-03-16,175
2024-03-23,241
2024-03-30,257
2024-04-06,156
2024-04-13,187
2024-04-20,159
2024-04-27,155
2024-05-04,129
2024-05-11,145
2024-05-18,140
2024-05-25,135
2024-06-01,139
2024-06-08,148
2024-06-15,157
2024-06-22,144
2024-06-29,124
2024-07-06,138
2024-07-13,138
2024-07-20,138
2024-07-27,156
2024-08-03,138
2024-08-10,132
2024-08-17,135
2024-08-24,141
2024-08-31,146
2024-09-07,147
2024-09-14,148
2024-09-21,125
2024-09-28,199
2024-10-05,128
2024-10-12,139
2024-10-19,144
2024-10-26,135
2024-11-02,253
2024-11-09,151
2024-11-16,146
2024-11-23,160
2024-11-30,142
2024-12-07,149
2024-12-14,159
2024-12-21,181
2024-12-28,156
2025-01-04,144
2025-01-11,230
2025-01-18,192
2025-01-25,143
2025-02-01,107
2025-02-08,133
2025-02-15,127
2025-02-22,148
2025-03-01,228
2025-03-08,185
2025-03-15,145
2025-03-22,149
2025-03-29,193
2025-04-05,165
2025-04-12,156
2025-04-19,163
2025-04-26,151
2025-05-03,145
2025-05-10,154
2025-05-17,176
2025-05-24,155
2025-05-31,151
2025-06-07,149
2025-06-14,228
2025-06-21,185
2025-06-28,153
2025-07-05,156
2025-07-12,147
2025-07-19,162
2025-07-26,145
2025-08-02,139
2025-08-09,148
2025-08-16,136
2025-08-23,137
2025-08-30,136
2025-09-06,128
2025-09-13,121
2025-09-20,146
2025-09-27,128
2025-10-04,98
2025-10-11,134
2025-10-18,146
2025-10-25,135
2025-11-01,203
2025-11-08,140
2025-11-15,139
2025-11-22,119
2025-11-29,125
2025-12-06,133
2025-12-13,130
2025-12-20,139
2025-12-27,135
2026-01-03,119
2026-01-10,120
2026-01-17,134
2026-01-24,156
2026-01-31,156
2026-02-07,167
2026-02-14,125
2026-02-21,99
2026-02-28,127
2026-03-07,133
2026-03-14,136
2026-03-21,110
2026-03-28,121
2026-04-04,120
2026-04-11,123
2026-04-18,127
2026-04-25,121
2026-05-02,125
