日期,胡润
2017-10-14,460
2017-10-21,320
2017-10-28,229
2017-11-04,210
2017-11-11,195
2017-11-18,263
2017-11-25,180
2017-12-02,180
2017-12-09,167
2017-12-16,173
2017-12-23,162
2017-12-30,177
2018-01-06,171
2018-01-13,161
2018-01-20,179
2018-01-27,156
2018-02-03,151
2018-02-10,150
2018-02-17,144
2018-02-24,150
2018-03-03,313
2018-03-10,203
2018-03-17,173
2018-03-24,160
2018-03-31,155
2018-04-07,154
2018-04-14,160
2018-04-21,157
2018-04-28,151
2018-05-05,150
2018-05-12,148
2018-05-19,149
2018-05-26,155
2018-06-02,142
2018-06-09,146
2018-06-16,140
2018-06-23,142
2018-06-30,140
2018-07-07,142
2018-07-14,149
2018-07-21,154
2018-07-28,158
2018-08-04,152
2018-08-11,150
2018-08-18,144
2018-08-25,140
2018-09-01,152
2018-09-08,146
2018-09-15,145
2018-09-22,129
2018-09-29,142
2018-10-06,125
2018-10-13,292
2018-10-20,181
2018-10-27,286
2018-11-03,178
2018-11-10,188
2018-11-17,152
2018-11-24,172
2018-12-01,153
2018-12-08,157
2018-12-15,154
2018-12-22,167
2018-12-29,148
2019-01-05,165
2019-01-12,164
2019-01-19,151
2019-01-26,154
2019-02-02,147
2019-02-09,132
2019-02-16,153
2019-02-23,147
2019-03-02,228
2019-03-09,176
2019-03-16,159
2019-03-23,152
2019-03-30,153
2019-04-06,146
2019-04-13,139
2019-04-20,144
2019-04-27,144
2019-05-04,135
2019-05-11,146
2019-05-18,137
2019-05-25,166
2019-06-01,174
2019-06-08,136
2019-06-15,136
2019-06-22,137
2019-06-29,141
2019-07-06,143
2019-07-13,127
2019-07-20,133
2019-07-27,138
2019-08-03,132
2019-08-10,124
2019-08-17,133
2019-08-24,136
2019-08-31,125
2019-09-07,119
2019-09-14,141
2019-09-21,139
2019-09-28,145
2019-10-05,137
2019-10-12,318
2019-10-19,195
2019-10-26,197
2019-11-02,193
2019-11-09,167
2019-11-16,153
2019-11-23,217
2019-11-30,157
2019-12-07,150
2019-12-14,158
2019-12-21,150
2019-12-28,140
2020-01-04,138
2020-01-11,171
2020-01-18,148
2020-01-25,117
2020-02-01,129
2020-02-08,130
2020-02-15,145
2020-02-22,148
2020-02-29,242
2020-03-07,177
2020-03-14,175
2020-03-21,193
2020-03-28,155
2020-04-04,152
2020-04-11,219
2020-04-18,153
2020-04-25,146
2020-05-02,143
2020-05-09,144
2020-05-16,147
2020-05-23,146
2020-05-30,144
2020-06-06,136
2020-06-13,137
2020-06-20,144
2020-06-27,165
2020-07-04,142
2020-07-11,139
2020-07-18,137
2020-07-25,147
2020-08-01,139
2020-08-08,166
2020-08-15,148
2020-08-22,142
2020-08-29,142
2020-09-05,132
2020-09-12,179
2020-09-19,141
2020-09-26,138
2020-10-03,141
2020-10-10,140
2020-10-17,143
2020-10-24,274
2020-10-31,155
2020-11-07,161
2020-11-14,144
2020-11-21,136
2020-11-28,172
2020-12-05,144
2020-12-12,159
2020-12-19,143
2020-12-26,152
2021-01-02,157
2021-01-09,147
2021-01-16,176
2021-01-23,150
2021-01-30,137
2021-02-06,137
2021-02-13,161
2021-02-20,134
2021-02-27,150
2021-03-06,299
2021-03-13,155
2021-03-20,144
2021-03-27,251
2021-04-03,286
2021-04-10,230
2021-04-17,176
2021-04-24,167
2021-05-01,137
2021-05-08,157
2021-05-15,205
2021-05-22,156
2021-05-29,147
2021-06-05,141
2021-06-12,148
2021-06-19,141
2021-06-26,143
2021-07-03,146
2021-07-10,137
2021-07-17,140
2021-07-24,142
2021-07-31,137
2021-08-07,135
2021-08-14,139
2021-08-21,165
2021-08-28,152
2021-09-04,136
2021-09-11,138
2021-09-18,145
2021-09-25,146
2021-10-02,130
2021-10-09,135
2021-10-16,136
2021-10-23,145
2021-10-30,206
2021-11-06,154
2021-11-13,149
2021-11-20,146
2021-11-27,138
2021-12-04,147
2021-12-11,148
2021-12-18,136
2021-12-25,154
2022-01-01,156
2022-01-08,163
2022-01-15,144
2022-01-22,170
2022-01-29,154
2022-02-05,132
2022-02-12,147
2022-02-19,145
2022-02-26,131
2022-03-05,135
2022-03-12,124
2022-03-19,182
2022-03-26,148
2022-04-02,149
2022-04-09,149
2022-04-16,153
2022-04-23,141
2022-04-30,145
2022-05-07,139
2022-05-14,141
2022-05-21,132
2022-05-28,143
2022-06-04,131
2022-06-11,143
2022-06-18,146
2022-06-25,133
2022-07-02,133
2022-07-09,174
2022-07-16,147
2022-07-23,126
2022-07-30,137
2022-08-06,135
2022-08-13,136
2022-08-20,140
2022-08-27,134
2022-09-03,144
2022-09-10,175
2022-09-17,160
2022-09-24,142
2022-10-01,138
2022-10-08,133
2022-10-15,128
2022-10-22,129
2022-10-29,147
2022-11-05,154
2022-11-12,338
2022-11-19,216
2022-11-26,210
2022-12-03,172
2022-12-10,180
2022-12-17,307
2022-12-24,199
2022-12-31,166
2023-01-07,158
2023-01-14,170
2023-01-21,139
2023-01-28,146
2023-02-04,148
2023-02-11,160
2023-02-18,166
2023-02-25,239
2023-03-04,178
2023-03-11,222
2023-03-18,184
2023-03-25,211
2023-04-01,156
2023-04-08,142
2023-04-15,137
2023-04-22,147
2023-04-29,145
2023-05-06,125
2023-05-13,143
2023-05-20,132
2023-05-27,135
2023-06-03,136
2023-06-10,138
2023-06-17,136
2023-06-24,106
2023-07-01,127
2023-07-08,122
2023-07-15,120
2023-07-22,128
2023-07-29,129
2023-08-05,137
2023-08-12,146
2023-08-19,133
2023-08-26,128
2023-09-02,134
2023-09-09,134
2023-09-16,134
2023-09-23,132
2023-09-30,137
2023-10-07,137
2023-10-14,136
2023-10-21,118
2023-10-28,159
2023-11-04,139
2023-11-11,129
2023-11-18,219
2023-11-25,140
2023-12-02,131
2023-12-09,111
2023-12-16,134
2023-12-23,132
2023-12-30,134
2024-01-06,125
2024-01-13,148
2024-01-20,126
2024-01-27,127
2024-02-03,136
2024-02-10,102
2024-02-17,121
2024-02-24,116
2024-03-02,140
2024-03-09,141
2024-03-16,146
2024-03-23,190
2024-03-30,195
2024-04-06,133
2024-04-13,146
2024-04-20,126
2024-04-27,123
2024-05-04,103
2024-05-11,119
2024-05-18,109
2024-05-25,115
2024-06-01,128
2024-06-08,129
2024-06-15,120
2024-06-22,119
2024-06-29,105
2024-07-06,118
2024-07-13,116
2024-07-20,112
2024-07-27,144
2024-08-03,111
2024-08-10,119
2024-08-17,131
2024-08-24,130
2024-08-31,135
2024-09-07,138
2024-09-14,123
2024-09-21,121
2024-09-28,151
2024-10-05,119
2024-10-12,132
2024-10-19,115
2024-10-26,132
2024-11-02,214
2024-11-09,140
2024-11-16,134
2024-11-23,142
2024-11-30,125
2024-12-07,130
2024-12-14,135
2024-12-21,153
2024-12-28,123
2025-01-04,120
2025-01-11,151
2025-01-18,161
2025-01-25,125
2025-02-01,112
2025-02-08,144
2025-02-15,129
2025-02-22,141
2025-03-01,204
2025-03-08,159
2025-03-15,118
2025-03-22,128
2025-03-29,177
2025-04-05,155
2025-04-12,130
2025-04-19,146
2025-04-26,108
2025-05-03,129
2025-05-10,135
2025-05-17,138
2025-05-24,124
2025-05-31,136
2025-06-07,131
2025-06-14,183
2025-06-21,137
2025-06-28,136
2025-07-05,112
2025-07-12,139
2025-07-19,147
2025-07-26,129
2025-08-02,121
2025-08-09,114
2025-08-16,129
2025-08-23,115
2025-08-30,91
2025-09-06,95
2025-09-13,98
2025-09-20,121
2025-09-27,120
2025-10-04,95
2025-10-11,102
2025-10-18,102
2025-10-25,125
2025-11-01,165
2025-11-08,114
2025-11-15,125
2025-11-22,100
2025-11-29,96
2025-12-06,120
2025-12-13,107
2025-12-20,107
2025-12-27,115
2026-01-03,80
2026-01-10,89
2026-01-17,99
2026-01-24,121
2026-01-31,109
2026-02-07,135
2026-02-14,110
2026-02-21,85
2026-02-28,110
2026-03-07,139
2026-03-14,102
2026-03-21,115
2026-03-28,106
2026-04-04,86
2026-04-11,123
2026-04-18,86
2026-04-25,103
2026-05-02,70
