日期,胡润
2017-10-14,188
2017-10-21,161
2017-10-28,132
2017-11-04,134
2017-11-11,120
2017-11-18,126
2017-11-25,114
2017-12-02,92
2017-12-09,110
2017-12-16,107
2017-12-23,108
2017-12-30,125
2018-01-06,128
2018-01-13,116
2018-01-20,111
2018-01-27,93
2018-02-03,95
2018-02-10,95
2018-02-17,77
2018-02-24,99
2018-03-03,162
2018-03-10,132
2018-03-17,111
2018-03-24,89
2018-03-31,114
2018-04-07,91
2018-04-14,132
2018-04-21,121
2018-04-28,86
2018-05-05,114
2018-05-12,97
2018-05-19,104
2018-05-26,115
2018-06-02,113
2018-06-09,88
2018-06-16,86
2018-06-23,112
2018-06-30,76
2018-07-07,85
2018-07-14,88
2018-07-21,116
2018-07-28,115
2018-08-04,115
2018-08-11,94
2018-08-18,101
2018-08-25,112
2018-09-01,105
2018-09-08,90
2018-09-15,87
2018-09-22,69
2018-09-29,85
2018-10-06,101
2018-10-13,154
2018-10-20,131
2018-10-27,149
2018-11-03,129
2018-11-10,130
2018-11-17,108
2018-11-24,131
2018-12-01,113
2018-12-08,116
2018-12-15,103
2018-12-22,110
2018-12-29,105
2019-01-05,101
2019-01-12,89
2019-01-19,95
2019-01-26,98
2019-02-02,86
2019-02-09,96
2019-02-16,118
2019-02-23,102
2019-03-02,123
2019-03-09,100
2019-03-16,104
2019-03-23,108
2019-03-30,104
2019-04-06,103
2019-04-13,102
2019-04-20,95
2019-04-27,85
2019-05-04,75
2019-05-11,103
2019-05-18,101
2019-05-25,107
2019-06-01,112
2019-06-08,97
2019-06-15,77
2019-06-22,101
2019-06-29,86
2019-07-06,76
2019-07-13,85
2019-07-20,87
2019-07-27,85
2019-08-03,94
2019-08-10,83
2019-08-17,109
2019-08-24,110
2019-08-31,85
2019-09-07,67
2019-09-14,95
2019-09-21,87
2019-09-28,112
2019-10-05,69
2019-10-12,153
2019-10-19,127
2019-10-26,124
2019-11-02,116
2019-11-09,110
2019-11-16,98
2019-11-23,128
2019-11-30,102
2019-12-07,112
2019-12-14,106
2019-12-21,109
2019-12-28,95
2020-01-04,68
2020-01-11,125
2020-01-18,113
2020-01-25,109
2020-02-01,84
2020-02-08,111
2020-02-15,80
2020-02-22,106
2020-02-29,150
2020-03-07,116
2020-03-14,130
2020-03-21,127
2020-03-28,81
2020-04-04,113
2020-04-11,144
2020-04-18,96
2020-04-25,96
2020-05-02,103
2020-05-09,115
2020-05-16,96
2020-05-23,103
2020-05-30,94
2020-06-06,68
2020-06-13,75
2020-06-20,103
2020-06-27,88
2020-07-04,75
2020-07-11,102
2020-07-18,104
2020-07-25,70
2020-08-01,77
2020-08-08,114
2020-08-15,101
2020-08-22,78
2020-08-29,44
2020-09-05,76
2020-09-12,115
2020-09-19,84
2020-09-26,85
2020-10-03,77
2020-10-10,86
2020-10-17,110
2020-10-24,142
2020-10-31,111
2020-11-07,125
2020-11-14,70
2020-11-21,103
2020-11-28,98
2020-12-05,77
2020-12-12,95
2020-12-19,85
2020-12-26,103
2021-01-02,79
2021-01-09,111
2021-01-16,116
2021-01-23,103
2021-01-30,76
2021-02-06,83
2021-02-13,126
2021-02-20,93
2021-02-27,114
2021-03-06,141
2021-03-13,81
2021-03-20,113
2021-03-27,147
2021-04-03,162
2021-04-10,136
2021-04-17,119
2021-04-24,124
2021-05-01,87
2021-05-08,96
2021-05-15,106
2021-05-22,103
2021-05-29,86
2021-06-05,99
2021-06-12,96
2021-06-19,88
2021-06-26,86
2021-07-03,96
2021-07-10,99
2021-07-17,107
2021-07-24,51
2021-07-31,92
2021-08-07,86
2021-08-14,83
2021-08-21,102
2021-08-28,88
2021-09-04,101
2021-09-11,104
2021-09-18,123
2021-09-25,159
2021-10-02,95
2021-10-09,87
2021-10-16,117
2021-10-23,112
2021-10-30,111
2021-11-06,98
2021-11-13,102
2021-11-20,113
2021-11-27,75
2021-12-04,95
2021-12-11,99
2021-12-18,102
2021-12-25,71
2022-01-01,80
2022-01-08,95
2022-01-15,107
2022-01-22,108
2022-01-29,113
2022-02-05,95
2022-02-12,112
2022-02-19,97
2022-02-26,68
2022-03-05,99
2022-03-12,84
2022-03-19,127
2022-03-26,116
2022-04-02,97
2022-04-09,98
2022-04-16,122
2022-04-23,95
2022-04-30,86
2022-05-07,79
2022-05-14,88
2022-05-21,96
2022-05-28,87
2022-06-04,94
2022-06-11,50
2022-06-18,110
2022-06-25,102
2022-07-02,60
2022-07-09,95
2022-07-16,86
2022-07-23,91
2022-07-30,110
2022-08-06,75
2022-08-13,77
2022-08-20,84
2022-08-27,76
2022-09-03,79
2022-09-10,105
2022-09-17,81
2022-09-24,104
2022-10-01,87
2022-10-08,100
2022-10-15,106
2022-10-22,69
2022-10-29,88
2022-11-05,104
2022-11-12,155
2022-11-19,133
2022-11-26,100
2022-12-03,117
2022-12-10,112
2022-12-17,148
2022-12-24,125
2022-12-31,101
2023-01-07,102
2023-01-14,123
2023-01-21,85
2023-01-28,92
2023-02-04,90
