日期,胡润
2017-10-14,340
2017-10-21,241
2017-10-28,189
2017-11-04,161
2017-11-11,167
2017-11-18,167
2017-11-25,155
2017-12-02,190
2017-12-09,160
2017-12-16,145
2017-12-23,146
2017-12-30,157
2018-01-06,147
2018-01-13,141
2018-01-20,148
2018-01-27,144
2018-02-03,144
2018-02-10,140
2018-02-17,132
2018-02-24,127
2018-03-03,247
2018-03-10,171
2018-03-17,155
2018-03-24,156
2018-03-31,138
2018-04-07,140
2018-04-14,144
2018-04-21,139
2018-04-28,138
2018-05-05,138
2018-05-12,147
2018-05-19,128
2018-05-26,142
2018-06-02,126
2018-06-09,132
2018-06-16,126
2018-06-23,123
2018-06-30,130
2018-07-07,133
2018-07-14,136
2018-07-21,137
2018-07-28,128
2018-08-04,140
2018-08-11,138
2018-08-18,132
2018-08-25,130
2018-09-01,140
2018-09-08,138
2018-09-15,127
2018-09-22,130
2018-09-29,131
2018-10-06,111
2018-10-13,230
2018-10-20,158
2018-10-27,226
2018-11-03,168
2018-11-10,159
2018-11-17,137
2018-11-24,167
2018-12-01,143
2018-12-08,129
2018-12-15,142
2018-12-22,149
2018-12-29,131
2019-01-05,142
2019-01-12,140
2019-01-19,131
2019-01-26,143
2019-02-02,127
2019-02-09,120
2019-02-16,137
2019-02-23,134
2019-03-02,182
2019-03-09,146
2019-03-16,140
2019-03-23,147
2019-03-30,135
2019-04-06,136
2019-04-13,131
2019-04-20,134
2019-04-27,135
2019-05-04,116
2019-05-11,108
2019-05-18,139
2019-05-25,134
2019-06-01,135
2019-06-08,126
2019-06-15,132
2019-06-22,135
2019-06-29,131
2019-07-06,133
2019-07-13,111
2019-07-20,122
2019-07-27,112
2019-08-03,121
2019-08-10,115
2019-08-17,127
2019-08-24,123
2019-08-31,131
2019-09-07,113
2019-09-14,133
2019-09-21,121
2019-09-28,128
2019-10-05,102
2019-10-12,254
2019-10-19,181
2019-10-26,183
2019-11-02,174
2019-11-09,141
2019-11-16,143
2019-11-23,176
2019-11-30,127
2019-12-07,137
2019-12-14,128
2019-12-21,134
2019-12-28,128
2020-01-04,119
2020-01-11,135
2020-01-18,145
2020-01-25,117
2020-02-01,117
2020-02-08,134
2020-02-15,136
2020-02-22,135
2020-02-29,199
2020-03-07,153
2020-03-14,148
2020-03-21,165
2020-03-28,142
2020-04-04,143
2020-04-11,197
2020-04-18,127
2020-04-25,132
2020-05-02,126
2020-05-09,132
2020-05-16,129
2020-05-23,125
2020-05-30,138
2020-06-06,126
2020-06-13,131
2020-06-20,135
2020-06-27,153
2020-07-04,132
2020-07-11,130
2020-07-18,120
2020-07-25,133
2020-08-01,132
2020-08-08,149
2020-08-15,131
2020-08-22,133
2020-08-29,144
2020-09-05,135
2020-09-12,157
2020-09-19,127
2020-09-26,133
2020-10-03,114
2020-10-10,127
2020-10-17,132
2020-10-24,223
2020-10-31,139
2020-11-07,155
2020-11-14,127
2020-11-21,134
2020-11-28,150
2020-12-05,133
2020-12-12,133
2020-12-19,131
2020-12-26,136
2021-01-02,140
2021-01-09,126
2021-01-16,144
2021-01-23,135
2021-01-30,129
2021-02-06,132
2021-02-13,135
2021-02-20,135
2021-02-27,135
2021-03-06,249
2021-03-13,140
2021-03-20,135
2021-03-27,222
2021-04-03,243
2021-04-10,181
2021-04-17,154
2021-04-24,149
2021-05-01,136
2021-05-08,143
2021-05-15,143
2021-05-22,140
2021-05-29,120
2021-06-05,136
2021-06-12,130
2021-06-19,133
2021-06-26,155
2021-07-03,127
2021-07-10,110
2021-07-17,111
2021-07-24,124
2021-07-31,126
2021-08-07,120
2021-08-14,126
2021-08-21,131
2021-08-28,137
2021-09-04,121
2021-09-11,133
2021-09-18,139
2021-09-25,135
2021-10-02,125
2021-10-09,129
2021-10-16,125
2021-10-23,139
2021-10-30,198
2021-11-06,139
2021-11-13,137
2021-11-20,139
2021-11-27,134
2021-12-04,135
2021-12-11,144
2021-12-18,135
2021-12-25,146
2022-01-01,131
2022-01-08,125
2022-01-15,130
2022-01-22,140
2022-01-29,117
2022-02-05,108
2022-02-12,136
2022-02-19,138
2022-02-26,127
2022-03-05,109
2022-03-12,130
2022-03-19,164
2022-03-26,137
2022-04-02,136
2022-04-09,133
2022-04-16,134
2022-04-23,134
2022-04-30,122
2022-05-07,128
2022-05-14,136
2022-05-21,119
2022-05-28,138
2022-06-04,133
2022-06-11,131
2022-06-18,120
2022-06-25,117
2022-07-02,120
2022-07-09,145
2022-07-16,138
2022-07-23,130
2022-07-30,125
2022-08-06,123
2022-08-13,121
2022-08-20,111
2022-08-27,125
2022-09-03,142
2022-09-10,160
2022-09-17,144
2022-09-24,129
2022-10-01,120
2022-10-08,120
2022-10-15,131
2022-10-22,125
2022-10-29,133
2022-11-05,148
2022-11-12,313
2022-11-19,196
2022-11-26,173
2022-12-03,160
2022-12-10,158
2022-12-17,261
2022-12-24,161
2022-12-31,135
2023-01-07,122
2023-01-14,151
2023-01-21,119
2023-01-28,119
2023-02-04,144
2023-02-11,138
2023-02-18,132
2023-02-25,162
2023-03-04,158
2023-03-11,172
2023-03-18,156
2023-03-25,183
2023-04-01,142
2023-04-08,138
2023-04-15,132
2023-04-22,151
2023-04-29,130
2023-05-06,101
2023-05-13,142
2023-05-20,136
2023-05-27,130
2023-06-03,132
2023-06-10,143
2023-06-17,136
2023-06-24,120
2023-07-01,121
2023-07-08,120
2023-07-15,121
2023-07-22,127
2023-07-29,107
2023-08-05,127
2023-08-12,129
2023-08-19,129
2023-08-26,123
2023-09-02,120
2023-09-09,127
2023-09-16,119
2023-09-23,123
2023-09-30,122
2023-10-07,129
2023-10-14,130
2023-10-21,125
2023-10-28,141
2023-11-04,133
2023-11-11,126
2023-11-18,170
2023-11-25,143
2023-12-02,132
2023-12-09,124
2023-12-16,122
2023-12-23,116
2023-12-30,127
2024-01-06,115
2024-01-13,144
2024-01-20,125
2024-01-27,104
2024-02-03,119
2024-02-10,90
2024-02-17,96
2024-02-24,123
2024-03-02,130
2024-03-09,133
2024-03-16,136
2024-03-23,161
2024-03-30,158
2024-04-06,115
2024-04-13,144
2024-04-20,136
2024-04-27,131
2024-05-04,116
2024-05-11,128
2024-05-18,116
2024-05-25,104
2024-06-01,127
2024-06-08,123
2024-06-15,119
2024-06-22,116
2024-06-29,125
2024-07-06,124
2024-07-13,126
2024-07-20,124
2024-07-27,133
2024-08-03,116
2024-08-10,125
2024-08-17,125
2024-08-24,109
2024-08-31,127
2024-09-07,120
2024-09-14,124
2024-09-21,97
2024-09-28,135
2024-10-05,84
2024-10-12,108
2024-10-19,100
2024-10-26,118
2024-11-02,175
2024-11-09,124
2024-11-16,117
2024-11-23,122
2024-11-30,119
2024-12-07,119
