日期,胡润
2017-10-14,947
2017-10-21,653
2017-10-28,396
2017-11-04,320
2017-11-11,306
2017-11-18,307
2017-11-25,239
2017-12-02,264
2017-12-09,273
2017-12-16,265
2017-12-23,298
2017-12-30,309
2018-01-06,269
2018-01-13,249
2018-01-20,315
2018-01-27,267
2018-02-03,210
2018-02-10,192
2018-02-17,167
2018-02-24,191
2018-03-03,533
2018-03-10,350
2018-03-17,272
2018-03-24,239
2018-03-31,232
2018-04-07,224
2018-04-14,245
2018-04-21,296
2018-04-28,227
2018-05-05,212
2018-05-12,243
2018-05-19,204
2018-05-26,233
2018-06-02,200
2018-06-09,284
2018-06-16,228
2018-06-23,201
2018-06-30,216
2018-07-07,197
2018-07-14,232
2018-07-21,252
2018-07-28,231
2018-08-04,235
2018-08-11,213
2018-08-18,200
2018-08-25,201
2018-09-01,232
2018-09-08,226
2018-09-15,231
2018-09-22,191
2018-09-29,223
2018-10-06,175
2018-10-13,554
2018-10-20,305
2018-10-27,497
2018-11-03,315
2018-11-10,285
2018-11-17,198
2018-11-24,335
2018-12-01,232
2018-12-08,284
2018-12-15,274
2018-12-22,296
2018-12-29,225
2019-01-05,259
2019-01-12,242
2019-01-19,206
2019-01-26,222
2019-02-02,172
2019-02-09,151
2019-02-16,194
2019-02-23,197
2019-03-02,384
2019-03-09,250
2019-03-16,252
2019-03-23,229
2019-03-30,207
2019-04-06,187
2019-04-13,197
2019-04-20,207
2019-04-27,211
2019-05-04,182
2019-05-11,196
2019-05-18,202
2019-05-25,229
2019-06-01,209
2019-06-08,207
2019-06-15,200
2019-06-22,191
2019-06-29,218
2019-07-06,195
2019-07-13,188
2019-07-20,180
2019-07-27,194
2019-08-03,182
2019-08-10,175
2019-08-17,182
2019-08-24,184
2019-08-31,174
2019-09-07,175
2019-09-14,182
2019-09-21,192
2019-09-28,244
2019-10-05,166
2019-10-12,564
2019-10-19,326
2019-10-26,357
2019-11-02,392
2019-11-09,255
2019-11-16,319
2019-11-23,375
2019-11-30,210
2019-12-07,203
2019-12-14,224
2019-12-21,190
2019-12-28,185
2020-01-04,170
2020-01-11,268
2020-01-18,208
2020-01-25,152
2020-02-01,142
2020-02-08,155
2020-02-15,154
2020-02-22,181
2020-02-29,358
2020-03-07,218
2020-03-14,230
2020-03-21,274
2020-03-28,219
2020-04-04,207
2020-04-11,367
2020-04-18,211
2020-04-25,203
2020-05-02,190
2020-05-09,191
2020-05-16,196
2020-05-23,203
2020-05-30,218
2020-06-06,183
2020-06-13,176
2020-06-20,193
2020-06-27,239
2020-07-04,188
2020-07-11,186
2020-07-18,171
2020-07-25,192
2020-08-01,181
2020-08-08,241
2020-08-15,197
2020-08-22,176
2020-08-29,183
2020-09-05,171
2020-09-12,261
2020-09-19,179
2020-09-26,189
2020-10-03,156
2020-10-10,174
2020-10-17,234
2020-10-24,526
2020-10-31,231
2020-11-07,260
2020-11-14,191
2020-11-21,188
2020-11-28,257
2020-12-05,183
2020-12-12,237
2020-12-19,193
2020-12-26,224
2021-01-02,214
2021-01-09,210
2021-01-16,260
2021-01-23,217
2021-01-30,185
2021-02-06,176
2021-02-13,224
2021-02-20,183
2021-02-27,206
2021-03-06,548
2021-03-13,220
2021-03-20,234
2021-03-27,448
2021-04-03,520
2021-04-10,335
2021-04-17,267
2021-04-24,264
2021-05-01,248
2021-05-08,198
2021-05-15,213
2021-05-22,205
2021-05-29,180
2021-06-05,187
2021-06-12,182
2021-06-19,183
2021-06-26,184
2021-07-03,173
2021-07-10,170
2021-07-17,177
2021-07-24,162
2021-07-31,160
2021-08-07,166
2021-08-14,165
2021-08-21,224
2021-08-28,193
2021-09-04,177
2021-09-11,195
2021-09-18,238
2021-09-25,176
2021-10-02,170
2021-10-09,164
2021-10-16,170
2021-10-23,190
2021-10-30,339
2021-11-06,221
2021-11-13,246
2021-11-20,243
2021-11-27,200
2021-12-04,228
2021-12-11,222
2021-12-18,190
2021-12-25,240
2022-01-01,224
2022-01-08,200
2022-01-15,204
2022-01-22,276
2022-01-29,188
2022-02-05,168
2022-02-12,194
2022-02-19,183
2022-02-26,206
2022-03-05,176
2022-03-12,181
2022-03-19,294
2022-03-26,212
2022-04-02,192
2022-04-09,214
2022-04-16,220
2022-04-23,187
2022-04-30,180
2022-05-07,181
2022-05-14,194
2022-05-21,179
2022-05-28,180
2022-06-04,180
2022-06-11,219
2022-06-18,231
2022-06-25,181
2022-07-02,166
2022-07-09,236
2022-07-16,181
2022-07-23,172
2022-07-30,180
2022-08-06,158
2022-08-13,179
2022-08-20,187
2022-08-27,191
2022-09-03,284
2022-09-10,263
2022-09-17,217
2022-09-24,196
2022-10-01,176
2022-10-08,164
2022-10-15,168
2022-10-22,171
2022-10-29,215
2022-11-05,200
2022-11-12,611
2022-11-19,321
2022-11-26,328
2022-12-03,307
2022-12-10,282
2022-12-17,546
2022-12-24,312
2022-12-31,221
2023-01-07,213
2023-01-14,233
2023-01-21,202
2023-01-28,169
2023-02-04,214
2023-02-11,229
2023-02-18,219
2023-02-25,319
2023-03-04,353
2023-03-11,311
2023-03-18,273
2023-03-25,402
2023-04-01,242
2023-04-08,210
2023-04-15,197
2023-04-22,283
2023-04-29,207
2023-05-06,177
2023-05-13,198
2023-05-20,191
2023-05-27,199
2023-06-03,179
2023-06-10,201
2023-06-17,186
2023-06-24,173
2023-07-01,168
2023-07-08,178
2023-07-15,166
2023-07-22,233
2023-07-29,173
2023-08-05,175
2023-08-12,181
2023-08-19,179
2023-08-26,169
2023-09-02,175
2023-09-09,169
2023-09-16,203
2023-09-23,201
2023-09-30,174
2023-10-07,183
2023-10-14,177
2023-10-21,159
2023-10-28,248
2023-11-04,194
2023-11-11,247
2023-11-18,391
2023-11-25,209
2023-12-02,176
2023-12-09,161
2023-12-16,173
2023-12-23,174
2023-12-30,175
2024-01-06,162
2024-01-13,208
2024-01-20,161
2024-01-27,164
2024-02-03,186
2024-02-10,145
2024-02-17,144
2024-02-24,166
2024-03-02,184
2024-03-09,200
2024-03-16,275
2024-03-23,294
2024-03-30,324
2024-04-06,184
2024-04-13,290
2024-04-20,205
2024-04-27,175
2024-05-04,148
2024-05-11,170
2024-05-18,156
